1.064694165954329502e-02 1.075670993987296389e-02 7.497240341745985311e-03
1.099095623320125482e-02 1.053197249316402753e-02 6.935623307196489735e-03
1.099156950124912865e-02 1.075726674304890683e-02 6.938341451482268017e-03
1.112862143670791289e-02 9.998812316200667363e-03 6.752567805294830069e-03
1.020391301820163660e-02 1.063469759661570847e-02 6.947944343749728503e-03
1.057422732153061838e-02 1.045260583419310718e-02 6.525891407042763888e-03
1.029111118064536534e-02 1.025499946693601491e-02 6.542213324117277136e-03
1.065982184832726422e-02 1.021820433386540564e-02 6.692370924830560661e-03
1.143520951345214885e-02 1.065004655228321724e-02 6.943915915969681336e-03
1.031892850615815337e-02 9.899522128515974781e-03 7.035678032526907454e-03
1.070982065390850731e-02 1.060178745853276351e-02 6.883718557883732742e-03
