2.312380049711668800e-02 2.610629609401893952e-02 1.506589209276246871e-02
2.438462391715129352e-02 2.443384517659613273e-02 1.625214453722668984e-02
2.660220753010215239e-02 2.444195424655824789e-02 1.743561347235565717e-02
2.417210130172466401e-02 2.602843483711338515e-02 1.622743033282944558e-02
2.495074037568725811e-02 2.660004353821407430e-02 1.558274177359561703e-02
2.457367587054266195e-02 2.542389943460606275e-02 1.645254108808971022e-02
2.422290177216904900e-02 2.643878722190137406e-02 1.661895274372391512e-02
2.463900174825861891e-02 2.431972023007224204e-02 1.706789666566197253e-02
2.361497100096749888e-02 2.473278145286392921e-02 1.624973887026779848e-02
2.408836994389639691e-02 2.722025356049326619e-02 1.719672700196125600e-02
2.321752569665603075e-02 2.521042390742305947e-02 1.554519956726039751e-02
