1.200000000000000000e+01 4.815019836150725291e-03 5.485157045553141174e-05
1.250000000000000000e+01 5.680119014749369227e-03 5.320671994737238749e-05
1.300000000000000000e+01 6.867828185580854804e-03 5.818783265009717682e-05
1.350000000000000000e+01 8.796534283678462615e-03 1.160087824833514879e-04
1.400000000000000000e+01 1.223665076812012822e-02 1.774357388018192128e-04
1.450000000000000000e+01 1.656909183354837722e-02 1.481717928496616306e-04
