2.613859835753061869e-02 2.597970645771676898e-02 1.679161464412919427e-02
2.406347014319170155e-02 2.464851227808149969e-02 1.662499444566502629e-02
2.599301897699757974e-02 2.362072420795711253e-02 1.671317986651078141e-02
2.551327895608003840e-02 2.489313654384645719e-02 1.671685582159745595e-02
2.587814102193471480e-02 2.574485548336105656e-02 1.764567195698082611e-02
2.585300913394554881e-02 2.539707200205532783e-02 1.652487943797621359e-02
2.559720513622503607e-02 2.593071791113138111e-02 1.624127588558272120e-02
2.380829977624370625e-02 2.559720489718381523e-02 1.617091918448979732e-02
2.538591170381540932e-02 2.478195424977044578e-02 1.564695467927901956e-02
2.648642581499930510e-02 2.523808003063168076e-02 1.644788015959500194e-02
2.384393063203386551e-02 2.625148552905432267e-02 1.673578408722612570e-02
