7.025208140946379368e-03 7.154348645654270977e-03 4.503009078630439491e-03
7.607056058878360581e-03 6.753002380234773491e-03 4.618475982067887439e-03
7.909508924506029881e-03 7.427545263248081127e-03 5.232212489723992235e-03
7.519354771740497691e-03 7.336620554026155108e-03 4.874710531874962456e-03
7.529192630912501585e-03 7.417089017848270578e-03 4.807917164774201321e-03
7.156671793077021455e-03 7.408912881860705256e-03 4.792891981361911517e-03
7.303449638083562602e-03 7.549490410511510048e-03 4.863324595860634737e-03
7.600914868920503539e-03 7.274272674886177355e-03 4.889311576847143320e-03
7.247167322669497563e-03 7.410881354054720677e-03 4.805307132129797536e-03
7.661008836128742165e-03 7.191516140756833500e-03 4.850369820052960641e-03
7.180575409823796232e-03 6.972373941730873430e-03 4.727687844334049240e-03
