1.787830679210752893e-02 1.827913556332803197e-02 1.188336198872369347e-02
1.902598097387862147e-02 1.944776681525579864e-02 1.296042035377884850e-02
1.891421341030323500e-02 1.811550401643318570e-02 1.196165680578373941e-02
1.806759502491066260e-02 1.826622126218345118e-02 1.205607045604492090e-02
1.798713133710849038e-02 1.917510965510557663e-02 1.254602124671544763e-02
1.843709907951650989e-02 1.907358216794139555e-02 1.234400481423818079e-02
1.857501591965184801e-02 1.916210058753985493e-02 1.303622983507877683e-02
1.737919366587842643e-02 1.707470562327129127e-02 1.094605198951005033e-02
1.896683236830730770e-02 1.866805450354571544e-02 1.263605374183581972e-02
1.905627679167008759e-02 1.880686574647172718e-02 1.188668795726114703e-02
1.769141598591895612e-02 1.825545319620823156e-02 1.234659926035077716e-02
