1.055223220959259148e-02 1.072933933057412109e-02 6.790919931393846892e-03
1.034736417383287990e-02 1.027611352007798406e-02 6.739710859899918083e-03
1.046398530707158027e-02 1.031606452153277335e-02 6.884819924138510863e-03
1.051456069651351098e-02 1.027388760592528455e-02 7.081608766508372052e-03
1.077361721218769892e-02 1.045065820741191732e-02 6.833945471513918311e-03
1.069611703505713926e-02 1.072400956344476616e-02 6.996868147240997877e-03
1.059246723990289220e-02 1.032662533838422068e-02 6.689101533628565195e-03
1.089588448219069514e-02 1.040235227734678108e-02 7.066712084002398087e-03
1.039103495212238999e-02 1.129576778388866054e-02 7.190355608936600633e-03
1.035543477021983426e-02 1.083367959488420844e-02 6.595154097986002766e-03
1.030718069206446562e-02 9.587566111554198661e-03 6.676913616140276418e-03
