1.195319637325288793e-02 1.145053381574374918e-02 7.667583067766953024e-03
1.171055373277701123e-02 1.134632793572589067e-02 7.307028376146584500e-03
1.185573998374519870e-02 1.292130498740361177e-02 8.180216384159114812e-03
1.180924051910802082e-02 1.235184722249795322e-02 8.205960318025819211e-03
1.238949072247811853e-02 1.252796397961620893e-02 8.771499656895873076e-03
1.202422825215995056e-02 1.182827014483753443e-02 7.607820189730030679e-03
1.169161396018315348e-02 1.239017146734232647e-02 7.939659318495067078e-03
1.230658430007611388e-02 1.085698216955052926e-02 7.909414876201937422e-03
1.170214415030875095e-02 1.249938675064785586e-02 7.944136670921381899e-03
1.127657574339785591e-02 1.171309483741164899e-02 7.331263103262917503e-03
1.100670895562410635e-02 1.153615272681058658e-02 7.568102625781317552e-03
