7.606786676457213091e-03 7.331259627584344428e-03 4.969349306067108799e-03
7.682061565684859643e-03 7.661874586739031434e-03 4.925855350695019716e-03
7.667977957559760083e-03 7.704206186746967618e-03 4.855753984003176663e-03
7.479179492934013782e-03 7.803916445427731309e-03 5.078320052084093865e-03
8.090648670216424657e-03 7.892870442072442635e-03 5.162550081970646541e-03
7.517652105445524376e-03 7.727474527173430578e-03 4.759129954099640403e-03
8.262611523598896446e-03 7.442372585395886329e-03 5.144125325459396672e-03
8.181123833406708443e-03 7.458639093934645199e-03 4.986621814450650260e-03
7.574688120143979395e-03 7.657149085525953754e-03 4.948098699499700083e-03
7.415712841193272675e-03 7.798799499722073106e-03 4.991703541344256860e-03
8.005512254794270102e-03 7.480577597173835962e-03 4.932130708024721165e-03
