6.545919462235818068e-03 6.616007194592763048e-03 4.273130019591009354e-03
6.451779014364670412e-03 6.051766235763535520e-03 3.997672110086893452e-03
6.726778975057230367e-03 6.532410915255378210e-03 4.363862499126733470e-03
6.498207317798727206e-03 6.743321964875039279e-03 4.357966410655467540e-03
6.584682871040761776e-03 6.937963747335750692e-03 4.514945702592905105e-03
6.252079994338195779e-03 7.103127487206618677e-03 4.451067604126559933e-03
6.763386246954207655e-03 6.901183242349805125e-03 4.547787082246874425e-03
6.618637649594479901e-03 6.796827912415482655e-03 4.599249757183073752e-03
6.774865980427027465e-03 6.420241093191335867e-03 4.483949811631536379e-03
6.707464773186344598e-03 6.881440235126234407e-03 4.422681938893531853e-03
6.435118271584819825e-03 6.700127483984984200e-03 4.267447421754010789e-03
