1.192400536128623845e-02 1.230471693180059528e-02
1.138658002627573711e-02 1.133496953292682796e-02
1.123995541568177485e-02 1.150539224619849185e-02
1.159612906238435305e-02 1.168823137174008174e-02
1.180457799237530532e-02 1.136530426841049490e-02
1.196940350451155058e-02 1.092872653873754388e-02
1.091824255687111507e-02 1.141748248477112739e-02
1.177938056272097821e-02 1.159392873406417043e-02
1.171378257008146018e-02 1.150766542199087999e-02
1.131702427699955021e-02 1.229453549526846740e-02
1.151316188863551505e-02 1.186233800199689402e-02
