9.403059182034373756e-03 9.325809903975785728e-03
9.284993085284394196e-03 9.036346669096622514e-03
9.093392808349290771e-03 9.053865198733258499e-03
9.031067616790840885e-03 9.302854460981049498e-03
8.985452818106450315e-03 9.133116552209876934e-03
8.661929249935909278e-03 9.843740605010845371e-03
9.392497475735136700e-03 1.011161007356267336e-02
9.767567770383843093e-03 9.153069591807760572e-03
9.560940402461883675e-03 9.066988497479775908e-03
9.800519477733972765e-03 9.614952846664656314e-03
9.363892759241064512e-03 1.023481330567746830e-02
