2.103579941084734312e-02 2.049602455491133374e-02
2.101105156337171667e-02 1.986753378255117983e-02
1.978416309415196445e-02 2.011025641911198120e-02
2.156313498992299196e-02 1.890260737943509628e-02
2.061661758220461813e-02 2.043505547587098903e-02
1.955973861210901985e-02 2.015129700496973153e-02
2.068971951710104479e-02 2.039476411646736626e-02
2.139407388720831332e-02 1.917249615007387761e-02
2.098907864153550656e-02 2.118930240717928001e-02
2.014616320539040079e-02 2.127001880523914437e-02
2.090396772941389980e-02 2.225421256537574166e-02
