1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 5.254642960687889823e-03 5.024170515407955576e-03 3.507664127365210573e-03 -1.667433824725734603e-03 9.000159414712855833e-04 3.980000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 2.000000000000000000e+00 4.884241809600779749e-03 4.915634709891698699e-03 3.241185769451029961e-03 -1.533204759084743447e-03 5.857117176486809768e-04 3.990000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 3.000000000000000000e+00 4.839149075609846563e-03 4.774647562383704628e-03 3.156030580826876819e-03 -1.820294820055427072e-03 3.650612604889332869e-04 3.990000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 4.000000000000000000e+00 4.816688152395863683e-03 4.723950234812047608e-03 3.154250959901576130e-03 -1.950884064801634496e-03 8.558694332759841971e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 5.000000000000000000e+00 4.784697628069969379e-03 4.675357267783259753e-03 3.129736594478931076e-03 -1.628576614234624820e-03 1.256154041490287112e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 6.000000000000000000e+00 4.708896081959671430e-03 4.681230504848342584e-03 3.088886472855011545e-03 -1.678531134396603688e-03 1.362718090454979620e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 7.000000000000000000e+00 4.769402957780883960e-03 4.692657102822522450e-03 3.105175839233931430e-03 -1.835511505551377194e-03 1.296529327955546658e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 8.000000000000000000e+00 4.770303101637216915e-03 4.702496474871756087e-03 3.116849183977629233e-03 -2.162339879922718991e-03 1.056512467185086743e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 9.000000000000000000e+00 4.786409107436427959e-03 4.688739561868990498e-03 3.127085710182489139e-03 -2.172611122879022569e-03 1.179185881513688996e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 4.823925677229098062e-03 4.677291166151776453e-03 3.135985653551220508e-03 -2.239020961275333191e-03 1.134010790534674146e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.000000000000000000e+01 1.100000000000000000e+01 4.809848436197806422e-03 4.660299671857989941e-03 3.110104542088301151e-03 -2.248965073415973726e-03 1.096071165071119645e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 1.000000000000000000e+00 5.266972564332154765e-03 5.031195845520057205e-03 3.479826826821763933e-03 -2.015003367029883936e-03 8.756512552761286546e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 2.000000000000000000e+00 4.865820160792320298e-03 4.868937238616855706e-03 3.224944146392105457e-03 -1.950411289989268911e-03 4.056272185707143546e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 3.000000000000000000e+00 4.808502462991581794e-03 4.739750440477424540e-03 3.151551679688773845e-03 -1.854149814360781749e-03 6.081664905814019358e-04 3.990000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 4.000000000000000000e+00 4.793804180444081152e-03 4.690385593389910165e-03 3.156233825051213589e-03 -2.175111654618226784e-03 9.975072730478004232e-04 3.990000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 5.000000000000000000e+00 4.768069364895065332e-03 4.680740589144681031e-03 3.136766982721813680e-03 -1.775552672823668210e-03 1.138788996358304191e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 6.000000000000000000e+00 4.710930697364230924e-03 4.681296653065892752e-03 3.107916512722024190e-03 -1.650984057820128548e-03 1.380186485613563727e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 7.000000000000000000e+00 4.792508054139594728e-03 4.699759840334091776e-03 3.125235157524936316e-03 -1.832473452913188118e-03 1.177004366850695812e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 8.000000000000000000e+00 4.775538039379837243e-03 4.692158089548127686e-03 3.133780206088281929e-03 -2.022290172629688260e-03 1.112516801398264399e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 9.000000000000000000e+00 4.786357457826788397e-03 4.684842002677319130e-03 3.143329631537652730e-03 -2.020609485267161991e-03 1.161251278171277976e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 1.000000000000000000e+01 4.825807566120144353e-03 4.666788111349779930e-03 3.153302844373369156e-03 -2.066273447080817661e-03 1.266482386186194116e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.100000000000000000e+01 1.100000000000000000e+01 4.802500503852560713e-03 4.658170813911483889e-03 3.126915567782470855e-03 -2.175493100311278946e-03 1.072766797290434148e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+00 5.258743472465293202e-03 5.052259597340425304e-03 3.506509131533608326e-03 -2.030015562168703113e-03 4.337341311677889426e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 2.000000000000000000e+00 4.845812370372781612e-03 4.856041017358437781e-03 3.239393763023209853e-03 -1.783734312586098209e-03 3.432528899511489069e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 3.000000000000000000e+00 4.821829955859224803e-03 4.740764800062295670e-03 3.172898177368470556e-03 -1.819978739283527498e-03 4.011255349625209021e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 4.000000000000000000e+00 4.815518151904824191e-03 4.682376615343121322e-03 3.170456233687607341e-03 -2.155353520952475212e-03 8.878237870748334091e-04 3.990000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 5.000000000000000000e+00 4.761812550869120100e-03 4.665965000112784998e-03 3.126604348014994702e-03 -1.599255081681789752e-03 1.266958174681143134e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 6.000000000000000000e+00 4.698854910482114754e-03 4.663848317683272002e-03 3.094175788337737328e-03 -1.568859950087482351e-03 1.320953191079734428e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 7.000000000000000000e+00 4.774084101040805550e-03 4.684601695139818146e-03 3.114555832392226949e-03 -1.766970464001982322e-03 1.151516358627198248e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 8.000000000000000000e+00 4.756240251143842822e-03 4.680107804759847494e-03 3.125114295417678184e-03 -1.985543826352333986e-03 1.060184824114767136e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 9.000000000000000000e+00 4.772897680887016811e-03 4.677987150715173618e-03 3.138767894380075849e-03 -1.986629993581168034e-03 1.168333717119391995e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 4.807834379923587795e-03 4.664389464843808099e-03 3.147583672964616996e-03 -1.986157716125891339e-03 1.100546377026301228e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.200000000000000000e+01 1.100000000000000000e+01 4.791451064739483262e-03 4.653165520174757340e-03 3.121722582473142587e-03 -2.058360234453253650e-03 1.016810579960960486e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 1.000000000000000000e+00 5.260861805411161732e-03 5.030808515893447214e-03 3.500535379905238276e-03 -2.020973003646382368e-03 7.523661766879997069e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 2.000000000000000000e+00 4.845981421582256157e-03 4.855035920686731447e-03 3.232948339561892738e-03 -1.886196455324569204e-03 2.331775175695760581e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 3.000000000000000000e+00 4.815208800789794359e-03 4.742678498146460885e-03 3.171296562040167542e-03 -1.817603750659983926e-03 4.275667246815117854e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 4.000000000000000000e+00 4.797111385591817760e-03 4.691255896813931354e-03 3.163291781318436965e-03 -2.107898716798235327e-03 9.668883171780962363e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 5.000000000000000000e+00 4.751153270465467877e-03 4.668059715738935578e-03 3.128781953464533205e-03 -1.648178747917583477e-03 1.222711954833659645e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 6.000000000000000000e+00 4.691129492070063994e-03 4.664686667927170523e-03 3.095781261399895359e-03 -1.584185360857208805e-03 1.313809271709853819e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 7.000000000000000000e+00 4.767420521225476486e-03 4.686544290079383210e-03 3.115110842697831148e-03 -1.814088795901351928e-03 1.191497683146547273e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 8.000000000000000000e+00 4.751452685463293524e-03 4.682938982058477279e-03 3.125131893657852756e-03 -1.989725818316951875e-03 1.048641824619203113e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 9.000000000000000000e+00 4.772286497617021957e-03 4.682192893511556361e-03 3.138756501512838127e-03 -2.005109247275811517e-03 1.165710613015544716e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 1.000000000000000000e+01 4.803840168069199376e-03 4.669272804431475778e-03 3.145974137395612848e-03 -2.114169874868068125e-03 1.122901835657366156e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.300000000000000000e+01 1.100000000000000000e+01 4.789240136621621298e-03 4.654511880009637274e-03 3.121636129138664287e-03 -2.129040974832925332e-03 1.068940948784646763e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+00 5.257776652667757976e-03 5.025770462230263330e-03 3.491385513886946079e-03 -1.990901442471635502e-03 7.869123412973344327e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 2.000000000000000000e+00 4.851066921427777193e-03 4.846957886467865087e-03 3.233107778790263002e-03 -1.907740419082326567e-03 4.281323529839120784e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 3.000000000000000000e+00 4.801797014464841661e-03 4.740988824461283765e-03 3.162118852852423452e-03 -1.776566661922185288e-03 4.789039714898280149e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 4.000000000000000000e+00 4.793778164394647476e-03 4.686735131832215316e-03 3.156996907479799226e-03 -2.080746597565301566e-03 9.671985099974555675e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 5.000000000000000000e+00 4.752320040494249428e-03 4.665161868573135424e-03 3.123696737306225213e-03 -1.630892305419031534e-03 1.239963490109570292e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 6.000000000000000000e+00 4.693251982933911194e-03 4.663066944883187750e-03 3.093416089331992198e-03 -1.535568414870720419e-03 1.397820880724829360e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 7.000000000000000000e+00 4.771278512941562813e-03 4.684681911552492778e-03 3.114528536925362766e-03 -1.826028519857647537e-03 1.186541401782434954e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 8.000000000000000000e+00 4.756083860607535248e-03 4.681557424432297720e-03 3.125770096274701256e-03 -2.027027577424434044e-03 1.060128097681012392e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 9.000000000000000000e+00 4.772427769025782383e-03 4.679610731823858304e-03 3.138631243605840594e-03 -2.031002740681930787e-03 1.166349268256894247e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+01 4.807525848036017270e-03 4.667227441973802529e-03 3.147416052087550521e-03 -2.133688519785543938e-03 1.141533331397699344e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.400000000000000000e+01 1.100000000000000000e+01 4.793819000521002023e-03 4.652648770157229337e-03 3.123312991256786339e-03 -2.149546643294204373e-03 1.082407632721995531e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 1.000000000000000000e+00 5.257630850721801280e-03 5.028863060036781706e-03 3.494837599947792604e-03 -1.985725523276684820e-03 7.627945034993466149e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 2.000000000000000000e+00 4.851717989286031749e-03 4.852381500802972238e-03 3.232106562833059020e-03 -1.830675092832958475e-03 3.569739308381336901e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 3.000000000000000000e+00 4.819326158300347301e-03 4.741204418396848148e-03 3.168450514266905275e-03 -1.796439346251030821e-03 4.437094153919218993e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 4.000000000000000000e+00 4.797437358671391081e-03 4.685596532084516409e-03 3.159195772438741934e-03 -2.070750766994056049e-03 9.703642002811996466e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 5.000000000000000000e+00 4.754425262331133002e-03 4.665228612169091023e-03 3.125019729307524242e-03 -1.615141614657833371e-03 1.239523299649860667e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 6.000000000000000000e+00 4.694767921746287667e-03 4.663351779776871153e-03 3.094819604219548048e-03 -1.535853240778770621e-03 1.392357473187324493e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 7.000000000000000000e+00 4.768669479467382150e-03 4.686245373754453075e-03 3.114811671457472838e-03 -1.813524096641554520e-03 1.192389061689471752e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 8.000000000000000000e+00 4.755129028625017587e-03 4.681670168630575404e-03 3.125651880221162141e-03 -2.017248311401846714e-03 1.060282227290674194e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 9.000000000000000000e+00 4.772377017302580765e-03 4.679315183749066173e-03 3.138102061063923268e-03 -2.006484705409530486e-03 1.162972955756220658e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 1.000000000000000000e+01 4.805801517739787844e-03 4.666528415544669503e-03 3.146792703040599947e-03 -2.067901369275446620e-03 1.180365078181910875e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.500000000000000000e+01 1.100000000000000000e+01 4.793143778123762182e-03 4.652835449290633474e-03 3.122804345862353372e-03 -2.140160104131414321e-03 1.075784742440557586e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+00 5.257298921153794394e-03 5.029365195110682869e-03 3.495626767761093791e-03 -1.989455205066690408e-03 7.764554620550434289e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 2.000000000000000000e+00 4.850355072530185621e-03 4.852629873054453181e-03 3.232802574248010152e-03 -1.834747715155273830e-03 3.583470359728124733e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 3.000000000000000000e+00 4.815887761914437390e-03 4.742833537174147296e-03 3.168672440908605181e-03 -1.796305646720206461e-03 4.377932404248241613e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 4.000000000000000000e+00 4.796398631374959587e-03 4.687255368870127566e-03 3.159881215587352025e-03 -2.079364985662301990e-03 9.717401692502214937e-04 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 5.000000000000000000e+00 4.754436656209544941e-03 4.666291234120936542e-03 3.126395480952117670e-03 -1.624918306518257109e-03 1.240889688433153377e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 6.000000000000000000e+00 4.694996237954114637e-03 4.664178230172283737e-03 3.095532693112590990e-03 -1.535153074488313559e-03 1.397449242533745951e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 7.000000000000000000e+00 4.768608648226087092e-03 4.686352257977650058e-03 3.115322457495154403e-03 -1.816789591751337678e-03 1.190971077237197411e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 8.000000000000000000e+00 4.755319214392171590e-03 4.681871435577359547e-03 3.126225301869693576e-03 -2.018218561820130791e-03 1.061045166611158724e-03 4.000000000000000000e+02
1.000000000000000000e+01 1.600000000000000000e+01 9.000000000000000000e+00 4.772268844489134521e-03 4.680119189633454718e-03 3.138775178591739386e-03 -2.012055163180388479e-03 1.162773420907630122e-03 4.000000000000000000e+02
