1.760420439640194776e-02 1.524587319473404146e-02
1.440148247022368308e-02 1.614130710374949915e-02
1.527573158286066497e-02 1.821834863064843157e-02
1.599794239377410124e-02 1.759321439973837720e-02
1.361846529482374675e-02 1.309436895074247466e-02
1.583876480375411011e-02 1.545670292476481258e-02
1.755644798851287158e-02 1.610965456386072997e-02
1.613571253514886963e-02 1.304934789551378919e-02
1.556307096379293264e-02 1.493546894521570988e-02
1.690823753021359482e-02 1.561748959301187227e-02
1.336169991553663901e-02 1.759153053592115573e-02
