1.271910186068794975e-02 1.344282410278979829e-02 8.729812509982637705e-03
1.327863664375973120e-02 1.376020675058840272e-02 8.797363564117616219e-03
1.250276776341193927e-02 1.231761300595853384e-02 7.811622665004060335e-03
1.238418948713748344e-02 1.311744264626404921e-02 8.224170098527709694e-03
1.308804155280915253e-02 1.271378169779968821e-02 8.281423490785489935e-03
1.250908901162374812e-02 1.360416100570074199e-02 8.860177591381275877e-03
1.257767516566290003e-02 1.251074013618535055e-02 8.217487262771145870e-03
1.338776569560524814e-02 1.320821464472332618e-02 8.928658924074010794e-03
1.305564268098350494e-02 1.381002472444029135e-02 8.935764918069459550e-03
1.293257817719551533e-02 1.270069550890180927e-02 8.874225592084197117e-03
1.371982502112304575e-02 1.315175792309295974e-02 8.835426060650155428e-03
