1.742206033174039867e-02 1.771354338406932669e-02 1.102927506448125004e-02
1.893849326847145756e-02 1.750661424837256230e-02 1.222102406405596413e-02
1.808195202585697117e-02 1.756285615316411156e-02 1.116236464965414919e-02
1.813380058838236566e-02 1.717190100812777606e-02 1.167606289631556091e-02
1.858614480420468784e-02 1.765553008558053139e-02 1.202298554900413374e-02
1.755855223900443587e-02 1.856239907917936124e-02 1.191194322877247441e-02
1.792805466675667647e-02 1.754659917335682495e-02 1.175460179992653988e-02
1.813920577017291355e-02 1.893080718994132744e-02 1.187101548937963963e-02
1.858198644155715715e-02 1.893926370011765614e-02 1.201753756593282145e-02
1.891737648513095241e-02 1.856099245951432428e-02 1.241344908380181966e-02
1.795612534959540804e-02 1.770003738877947222e-02 1.129729516418638210e-02
