2.686050636285887763e-02 2.581599603519401168e-02 1.761702685752905215e-02
2.559314674958776403e-02 2.602716119734089367e-02 1.633493908751326718e-02
2.502250376720514466e-02 2.814268197483094439e-02 1.752375947824344471e-02
2.726766220967409907e-02 2.526311777732912628e-02 1.754324807016443069e-02
2.415942071355115656e-02 2.712019403684900673e-02 1.715430230040657783e-02
2.506305299593857353e-02 2.534299087511001497e-02 1.716502769517718949e-02
2.489784492012339298e-02 2.559393608235700085e-02 1.639401229870385973e-02
2.490210646040911385e-02 2.506489187092707932e-02 1.624491906673064187e-02
2.432085705844161047e-02 2.507510105012654769e-02 1.531730070902854318e-02
2.478973771426247821e-02 2.555447899767240502e-02 1.710986329265780370e-02
2.427557167844399816e-02 2.610850481382240643e-02 1.708376997394133248e-02
