9.551383579567628360e-03 9.630506236248857765e-03 6.228782700591073418e-03
1.046479222629603280e-02 1.001004384339459520e-02 6.849938406625993154e-03
1.008838842642406988e-02 1.012194671822831162e-02 6.740850308227666968e-03
9.811349826050553072e-03 1.018528644326935004e-02 6.303274503860804845e-03
1.000684474500431603e-02 9.085281422909688778e-03 6.433919186724821118e-03
9.529647302613908355e-03 9.670152934840166650e-03 6.255634022451652017e-03
9.695439190132215668e-03 9.762156288853213182e-03 6.398406924701577174e-03
9.781241665560415355e-03 1.012513846168147484e-02 6.509115220072397151e-03
9.314693961311038342e-03 1.001056599405887940e-02 6.262908578210522187e-03
9.939927300775589641e-03 1.045255167135817308e-02 6.575387406502505513e-03
1.028737803619855611e-02 9.019363949417092546e-03 6.146439237341912686e-03
