6.403740938552735310e-03 6.002308288023371248e-03 3.890746513817513325e-03
5.989901195578775130e-03 5.821886685374695440e-03 4.058839398795299584e-03
5.911847678766996191e-03 5.997798801290974043e-03 3.907830864287002368e-03
5.696184511113826579e-03 5.720114964084282126e-03 3.593360188090983197e-03
5.949330585818012225e-03 5.987608489597918797e-03 4.127763638306231227e-03
5.904869409701002381e-03 6.352718804996996399e-03 4.230735795037483121e-03
5.896241730113821813e-03 5.802971556513265676e-03 3.909018692536963754e-03
5.928839703924729254e-03 6.092586815073222119e-03 3.977787636903577610e-03
6.050868423691597477e-03 6.285162495598968502e-03 4.067138894020724295e-03
5.562847543369996671e-03 6.266489208298938081e-03 3.797917271445137681e-03
5.777314440113616098e-03 6.066257807271640407e-03 3.753014153645055275e-03
