0.85000 0.69
0.85108 0.69
0.89165 0.81
0.89822 0.83
0.90835 0.83
0.94535 0.83
1.00000 0.81
1.03963 0.80
1.13390 0.81
1.20000 0.81
1.22818 0.81
1.32245 0.78
1.40000 0.76
1.41673 0.76
1.51100 0.73
1.54871 0.71
1.60527 0.00
1.80000 0.00
