5.799732789462650785e-03 5.781557392345234962e-03
5.822400644445584715e-03 5.588333556048330659e-03
5.858074433616705483e-03 5.238710298884138514e-03
5.699910568613070563e-03 5.611618268776067016e-03
5.803271487876376054e-03 5.590989324339778327e-03
5.510827548636338877e-03 5.507940383620331046e-03
6.231882492157179813e-03 5.573898773798423648e-03
5.835104423015401165e-03 5.681263390454202589e-03
5.978836681902227786e-03 5.913166347895163280e-03
5.585479542003669341e-03 5.344761806968805970e-03
5.928794373409489345e-03 5.613403243532903361e-03
