5.356165774129162220e-03 5.209854750667726637e-03
5.361636635591805235e-03 5.285680346708939402e-03
5.426904678760086954e-03 5.157734140469645220e-03
5.317526421455139388e-03 5.292388287543665394e-03
5.674464068651565926e-03 5.342588906552321604e-03
5.244621642286379122e-03 5.315697725477573285e-03
5.402712195384172869e-03 5.463949016916209815e-03
5.843570293657837818e-03 5.232146501801807591e-03
5.573736363355718919e-03 5.472870955885758039e-03
5.146481879345289785e-03 5.445981884028941976e-03
5.654639811211293818e-03 5.204483295540074383e-03
