9.634684417974520576e-03 1.029941416541733240e-02
1.045315265377794005e-02 1.070354474831093292e-02
1.105645037011499833e-02 1.033101899808719359e-02
9.957021477083920907e-03 1.124798102648490172e-02
1.038264778079785698e-02 1.059271335292657351e-02
1.041199316096506726e-02 9.983889063301117084e-03
1.112009269649257524e-02 1.063960070336975906e-02
1.004585073249568937e-02 1.049821253938089220e-02
1.084550332681139678e-02 1.030780884955273709e-02
1.072457559026740795e-02 1.003609745537816476e-02
1.038327595603111796e-02 1.039918990640651721e-02
