9.720170398810389426e-03 1.026897658214253467e-02
1.029560600891612360e-02 1.084363068950537461e-02
1.100492365123260756e-02 1.038626216855271199e-02
9.940625404714784064e-03 1.124582584345920275e-02
1.036726766089558598e-02 1.070164921124127679e-02
1.037996507786783686e-02 1.000436071323520734e-02
1.129734743677336326e-02 1.060598631654891162e-02
1.005744768636254380e-02 1.046328541886609384e-02
1.081989697000034119e-02 1.035833199646814771e-02
1.070725319924643697e-02 1.010885793734112373e-02
1.034160690567732799e-02 1.044668759705742050e-02
