2.707010821388289648e-02 2.492692994672825874e-02
2.522422085876756953e-02 2.861148744326515517e-02
2.623555215231010429e-02 2.620154713786029474e-02
2.711329916014880437e-02 2.791060037516223530e-02
2.846366473953667112e-02 2.660121108537103624e-02
2.671144918402042559e-02 2.839274775083699270e-02
2.837438678245161189e-02 2.881701905210061476e-02
2.770511660028492779e-02 2.848176977548304636e-02
2.779952973226993210e-02 2.801057537954844065e-02
2.615996092365429487e-02 2.678409330559255661e-02
2.772399906196034922e-02 2.656101146635167845e-02
