plate index,star index,x pixel,y pixel,lambda,beta,Hwmag
0,48,1135.451245839025,428.2739504813312,0.0,0.0,19.23199763188477
0,49,1528.972805876204,926.0607397586887,0.0,0.0,18.08419632146317
0,50,1241.3859622726536,1018.9808916660038,0.0,0.0,16.69774295116797
0,51,789.2504106499171,757.8718353762681,0.0,0.0,17.050962026521482
0,52,1117.0407934001992,325.34518190164533,0.0,0.0,14.90139865058368
0,53,1432.5794696394091,1311.103894342868,0.0,0.0,16.34709622140928
0,54,354.80001460431515,382.8964418308926,0.0,0.0,16.97294534567828
0,55,532.7430961453823,721.3107504917588,0.0,0.0,18.96452021507408
0,56,1702.2942434800975,915.2773065057102,0.0,0.0,18.83536202528468
0,57,252.49521809711973,170.40267822926603,0.0,0.0,19.15161119908608
0,58,1015.6897072857862,965.9977929594696,0.0,0.0,18.243066626117173
0,59,1567.5465986756817,1686.6077806568837,0.0,0.0,17.22966913005568
0,60,466.6090587978365,195.67760085782197,0.0,0.0,20.22653363290797
0,61,1801.8991331377035,742.5642726699176,0.0,0.0,18.53045718514757
0,62,613.6107051693335,437.91186067725005,0.0,0.0,17.98152077781797
0,63,307.2680863208102,705.9286655575362,0.0,0.0,17.215859498085575
0,64,1481.7796428806507,162.55739404494204,0.0,0.0,18.15815429109108
0,65,1567.7977504260502,1240.766842380657,0.0,0.0,16.854575387806282
0,66,925.2761361851282,478.39225457770715,0.0,0.0,16.226577509041483
0,67,962.9319561039356,259.1702986226478,0.0,0.0,19.00088698382548
0,68,1423.3800634535235,1545.463705486755,0.0,0.0,17.413957666772482
0,69,504.2074167881863,892.9892998934951,0.0,0.0,17.54059002764037
0,70,133.7808875791751,1578.4051644860579,0.0,0.0,18.85463580748557
0,71,1389.3394714659198,299.0656965022107,0.0,0.0,17.897207742427682
0,72,538.4048812328911,744.6310180859678,0.0,0.0,17.81261508898277
0,73,1417.321820028219,410.3628066137617,0.0,0.0,19.02713480520357
0,74,1258.447315447972,298.06444127433565,0.0,0.0,18.53544257165108
0,75,1293.0254231130189,995.8937259691611,0.0,0.0,17.518175559395083
0,76,391.8213364931962,900.6721626167339,0.0,0.0,18.90838885777797
0,77,346.6496367205649,478.20890929636465,0.0,0.0,16.88598685750608
0,78,1111.7790296885848,245.88151843325772,0.0,0.0,18.53676956942157
0,79,542.6477097923388,1179.7427802631823,0.0,0.0,18.66734435088628
0,80,1815.6092393375416,876.6829885485491,0.0,0.0,16.476796706514772
0,81,1176.7782616193545,140.79001807210045,0.0,0.0,18.21176066500688
0,82,307.6621897793874,987.6463916298078,0.0,0.0,17.06974875220117
0,83,842.3004196155716,1752.6327963649455,0.0,0.0,18.94071773289268
0,84,830.6746673588726,574.7555102220521,0.0,0.0,17.27746659990548
0,85,1641.7068252800964,1045.8053989188666,0.0,0.0,17.902161281481483
0,86,1535.4173295855044,744.9937882609672,0.0,0.0,15.43244682884048
0,87,159.26567812180224,1389.628290867971,0.0,0.0,16.28866577060608
0,88,932.4254249953163,1078.3052700854587,0.0,0.0,16.673576081023175
0,89,274.49231482471487,1130.9582366964278,0.0,0.0,18.28538118297357
0,90,1036.470820450823,706.2889113882519,0.0,0.0,18.31075388084357
0,91,1666.5308560090725,930.4701406996874,0.0,0.0,17.90168889662528
0,92,1078.9949985440023,305.21895434582973,0.0,0.0,14.96464444962868
0,93,332.3846648305371,1659.0040810051705,0.0,0.0,14.91855459339348
0,94,1186.303546184466,1379.0039206769984,0.0,0.0,17.971094300475972
0,95,430.1490356723234,448.3264385741661,0.0,0.0,17.191622214124372
0,96,984.7444000577755,1533.2597972351032,0.0,0.0,19.21460973167357
0,97,1668.8462375740023,514.3197582859043,0.0,0.0,16.80356842605597
0,98,579.8351150623052,1290.4380914184987,0.0,0.0,16.78709390376148
0,99,1306.7142117285869,1817.0968967401961,0.0,0.0,18.24582793005648
0,100,234.78024933939685,1114.5536509643298,0.0,0.0,13.823405286181572
0,101,894.9203347290161,453.33733454387766,0.0,0.0,18.17388611538548
0,102,906.468345541942,154.88243172361217,0.0,0.0,19.201762510731083
0,103,336.11215169650325,1284.8535506524975,0.0,0.0,15.859013568399572
0,104,1770.6579908962801,1206.3922123806217,0.0,0.0,18.65937513758288
0,105,181.95683392844455,360.80975037023495,0.0,0.0,19.310799743650083
0,106,550.3106501217608,541.9263430859485,0.0,0.0,18.44982448045917
0,107,542.0843205496163,1753.679760798189,0.0,0.0,18.098769016616483
0,108,1484.02872218637,253.25341478468295,0.0,0.0,18.80802342709397
0,109,1811.8574855356217,682.8438956930072,0.0,0.0,15.35683615436317
0,110,598.2631474860602,755.5980044958746,0.0,0.0,19.088695986338085
0,111,754.8428823791078,425.08589495323054,0.0,0.0,18.87990915822068
0,112,935.1650405221504,537.1094637918126,0.0,0.0,18.712278911882883
0,113,206.0796095143936,519.8837584251768,0.0,0.0,16.68509853110357
0,114,1377.5491871680752,1809.2922545615143,0.0,0.0,14.74403948008397
0,115,645.7731939068769,1304.434841744749,0.0,0.0,19.524883526407883
0,116,606.0343553798367,1165.239161334319,0.0,0.0,17.48781554486037
0,117,1140.4336149530734,726.6997355822302,0.0,0.0,18.91339849203877
0,118,1770.552951941654,1634.755549001913,0.0,0.0,15.93684076026068
0,119,390.8805130827867,630.2359778612745,0.0,0.0,19.16227283780608
0,120,536.7569959444806,1086.2840209576993,0.0,0.0,14.54280632716437
0,121,256.8026043125858,213.63062244102696,0.0,0.0,17.588524044836372
0,122,171.44329234787756,407.0012384930252,0.0,0.0,18.704825583780483
0,123,1413.1181175750316,1007.3803659981165,0.0,0.0,18.06859958883037
0,124,894.2978956138029,560.2431679708066,0.0,0.0,19.51458408827668
0,125,909.9027507474441,1819.599425257279,0.0,0.0,17.23113914987237
0,126,1610.006499456343,598.9588616378971,0.0,0.0,17.353299251006277
0,127,412.2611478689456,1490.5374163284437,0.0,0.0,15.85888657263168
0,128,140.38171689230342,136.72131140315616,0.0,0.0,18.63643551401808
0,129,1127.846183117021,471.1831982834025,0.0,0.0,17.94601829862228
0,130,982.1181024129523,1789.5949058038225,0.0,0.0,18.45856933757008
0,131,356.40413775443926,403.35102233273756,0.0,0.0,18.73585024507648
0,132,1314.4653902853083,887.9853556634806,0.0,0.0,19.37082355989568
0,133,751.8812167687054,698.5889852418502,0.0,0.0,17.47860655553268
0,134,980.3556847580364,1231.7224065781047,0.0,0.0,15.030559610884367
0,135,245.96931792755242,508.6442753757261,0.0,0.0,18.40850887255157
0,136,981.0612440303005,811.2446563367091,0.0,0.0,20.22653363290797
0,137,1798.6286498759584,276.7082506380831,0.0,0.0,17.91628955466037
0,138,935.3928712683195,286.84132089212244,0.0,0.0,16.40220046658277
0,139,1157.8728012147958,1722.9789891280348,0.0,0.0,18.726733023879568
0,140,961.3313208542409,1614.8363367301017,0.0,0.0,18.25539167145268
0,141,217.23910262029108,906.5912779760075,0.0,0.0,14.026023227587082
0,142,1806.4939759363826,620.1581157080061,0.0,0.0,18.154642795647884
0,143,1558.5962099329556,511.5501497597952,0.0,0.0,18.19343454837317
0,144,988.0786012840533,1093.3502603991828,0.0,0.0,18.33627001704468
0,145,145.74869251280302,650.468315436806,0.0,0.0,18.05287951463888
0,146,1589.9979379405631,520.5584091911836,0.0,0.0,18.31765791199568
0,147,859.4917835630334,624.4107884550963,0.0,0.0,19.12025346878077
0,148,1132.6317256548723,967.6444929612027,0.0,0.0,15.86410543701328
0,149,1221.3591675778111,250.50324937226537,0.0,0.0,17.32675798547677
0,150,1749.7063562349488,459.0755308807352,0.0,0.0,15.85641335335028
0,151,1287.5070719046826,357.0585336728419,0.0,0.0,14.978670868495572
0,152,1275.014963979725,594.7063244690152,0.0,0.0,18.565093734924773
0,153,551.4870590762225,196.72974174754597,0.0,0.0,18.19174248587328
0,154,746.6694001603258,1042.1243651940376,0.0,0.0,17.98916333218357
0,155,1749.7131030500332,1233.2951344669523,0.0,0.0,15.98273182784208
0,156,812.9172140677749,154.95552425027904,0.0,0.0,16.54459776254528
0,157,238.8491944703893,1698.9100176456327,0.0,0.0,18.50300451121488
0,158,301.7862768231147,1662.1913439461746,0.0,0.0,18.71203004419037
0,159,1401.9734468405916,298.5526127235944,0.0,0.0,20.00638999084597
0,160,1815.6581877347005,1341.9457284324214,0.0,0.0,18.126103528674083
0,161,1607.0023574387828,626.6743025856151,0.0,0.0,17.221371404823174
0,162,1588.42542795815,172.68943880497193,0.0,0.0,17.092403612933975
0,163,1760.0095889707966,550.1535899654472,0.0,0.0,19.61884588127028
0,164,1238.7702792521338,1001.657059762384,0.0,0.0,16.62329876624128
0,165,384.7022461158565,288.8351582869909,0.0,0.0,16.42019957228628
0,166,1805.6384283112666,1642.025607487809,0.0,0.0,17.94107494030548
0,167,1152.0074593224438,521.9229275867168,0.0,0.0,15.40887355197597
0,168,1673.1170837536533,870.5230398232172,0.0,0.0,19.01649704322768
0,169,1784.8655674763438,1416.7999806193961,0.0,0.0,19.02635230715728
0,170,528.0214264711462,454.9537842272306,0.0,0.0,19.47737514367837
0,171,1800.686265757654,380.0490174168568,0.0,0.0,16.879516674330766
0,172,208.48436630172966,335.373603097923,0.0,0.0,17.81320883044928
0,173,1270.587351978499,824.0148943213419,0.0,0.0,17.858797897299173
0,174,1613.6104787085274,891.4739567920807,0.0,0.0,16.969838253787568
0,175,1559.5622090801758,1388.843765473921,0.0,0.0,19.15099576209268
0,176,1623.7329231839299,468.7625350731969,0.0,0.0,17.976444803671573
0,177,982.6062544293372,1382.2832971582734,0.0,0.0,18.71807195642708
0,178,1224.5749889890312,985.8987854109117,0.0,0.0,17.266618541312372
0,179,1676.75829869647,546.372001008566,0.0,0.0,18.13650068466228
0,180,452.6851726942307,517.7446743306707,0.0,0.0,18.08190076790608
0,181,1448.6244838194707,237.67861041440403,0.0,0.0,19.31257392057088
0,182,1343.8338876594785,969.2156476036425,0.0,0.0,19.357067291345484
0,183,1678.1630438785987,1186.6837871069663,0.0,0.0,17.24870640295348
0,184,1631.4666583757999,1655.8108167399478,0.0,0.0,18.19198274940157
0,185,648.005925375486,811.479937060786,0.0,0.0,18.23626446429248
0,186,1660.3848699867185,143.93185814743856,0.0,0.0,16.57226986032128
0,187,1218.4855033271067,294.88937241473957,0.0,0.0,18.81074406054277
0,188,165.6966381346772,1094.1383897850337,0.0,0.0,17.909161477415573
0,189,1716.7722063489455,296.22373746180665,0.0,0.0,19.158201259834883
0,190,678.1037097990028,169.4338329392956,0.0,0.0,17.665371216623573
0,191,1682.333995634825,238.80516152910604,0.0,0.0,19.18644199439348
0,192,664.7418264772349,346.87353884795243,0.0,0.0,14.91057409489477
0,193,1384.0552103710493,1119.593251368339,0.0,0.0,17.15408293353397
0,194,363.02228224400346,1618.923857321955,0.0,0.0,18.48276115594388
0,195,1101.4016924575747,189.46480707402884,0.0,0.0,16.57226986032128
0,196,1807.8534979050214,343.11340220743,0.0,0.0,17.215859498085575
0,197,467.34669037134404,1526.3002381624428,0.0,0.0,17.434388730222082
0,198,890.4489748498837,974.8395217383711,0.0,0.0,19.34581340895188
0,199,1273.2644544338764,1682.18802144433,0.0,0.0,18.98683372877568
0,200,670.0445838569337,1124.598642809439,0.0,0.0,14.462614718346371
0,201,457.9710367985923,1814.1784491957362,0.0,0.0,19.70853853605888
0,202,1619.639681229814,1364.1531886047633,0.0,0.0,18.96318481226068
0,203,573.7010535175275,562.1885546517788,0.0,0.0,18.63814541669757
0,204,703.1854885782953,1178.265865949839,0.0,0.0,13.91433769120628
0,205,554.4848824686421,1039.8110983070346,0.0,0.0,18.73002363089157
0,206,805.6101351163779,435.4833263307015,0.0,0.0,17.455425830382772
0,207,1408.921656612097,1437.8433241280636,0.0,0.0,15.75184623269888
0,208,557.2627691270893,759.646839904664,0.0,0.0,18.48276115594388
0,209,1657.8025342782232,1143.0667721353643,0.0,0.0,16.28248644760357
0,210,1611.0146366418912,1218.0729754748374,0.0,0.0,18.12896419831888
0,211,1086.518656619351,1462.7149365055216,0.0,0.0,16.226577509041483
0,212,146.34448320482943,812.2125041946626,0.0,0.0,19.02875529398237
0,213,447.14499523787185,709.6189384266396,0.0,0.0,16.445822604298883
0,214,1639.157393055974,1567.3582308099349,0.0,0.0,18.84471101970037
0,215,1436.3901465137087,1746.0689432098475,0.0,0.0,18.19891068068608
0,216,1669.316189784038,566.6445898226257,0.0,0.0,18.63243722455808
0,217,258.8463604484705,491.42666406605275,0.0,0.0,16.64467159233108
0,218,692.4113647903964,635.1427917139305,0.0,0.0,17.15408293353397
0,219,218.5806143741811,771.0791295164627,0.0,0.0,16.09449154078388
0,220,814.3198724034671,859.7414380834471,0.0,0.0,16.04044386329588
0,221,1327.0967856429322,1102.9276160967227,0.0,0.0,13.67289997753357
0,222,452.5797283608184,783.7241364048614,0.0,0.0,18.137429178933285
0,223,1543.4745825942869,1576.646858256744,0.0,0.0,17.63516659990548
0,224,795.0193939936084,553.5492090315591,0.0,0.0,18.44982448045917
0,225,261.72821076167077,795.8377037053275,0.0,0.0,19.28185130807637
0,226,195.70719055404936,809.9055178367313,0.0,0.0,18.37324672320917
0,227,546.5927186516137,169.25610189532313,0.0,0.0,18.83510389205748
0,228,1759.4065412288662,1722.0047331073722,0.0,0.0,17.353299251006277
0,229,1640.2784743280974,1801.6494562833118,0.0,0.0,18.563289187185973
0,230,874.4029988025353,380.0260793212864,0.0,0.0,16.833058492361573
0,231,535.7578959590531,1258.808391561784,0.0,0.0,15.82858181778237
0,232,647.8292345067954,384.681157250448,0.0,0.0,17.73197820414437
0,233,661.2171069110594,533.5568680832082,0.0,0.0,17.356212119004372
0,234,675.8360130135361,306.7177909451167,0.0,0.0,18.45740721341108
0,235,509.0093891691898,1693.7185412068025,0.0,0.0,17.63131694164148
0,236,415.4206835048368,1000.8133161268122,0.0,0.0,18.33942411731397
0,237,1031.439124853897,1194.0599895404598,0.0,0.0,15.099252856064773
0,238,1531.3409872025954,894.7481803932502,0.0,0.0,19.49264838013008
0,239,989.141818597984,232.44674443283702,0.0,0.0,16.48042759558868
0,240,171.0212159654361,725.6424485657045,0.0,0.0,18.56867712938708
0,241,745.6557263361623,1120.5844132129976,0.0,0.0,18.38929427269268
0,242,970.2651011573179,1735.66849998905,0.0,0.0,16.887513578956682
0,243,1010.8669265233433,1114.0033163193739,0.0,0.0,18.927313804734275
0,244,202.0825358930308,1417.471385343867,0.0,0.0,18.37194605672037
0,245,990.4786044023065,1625.8573993693246,0.0,0.0,18.36036994788628
0,246,1033.59275232437,1754.8004125752457,0.0,0.0,18.69718515379668
0,247,1513.1710585776466,1029.1812576093657,0.0,0.0,18.78506220342877
0,248,1749.6043728545837,533.5154348718559,0.0,0.0,16.612847430612366
0,249,591.262158371502,261.9832414878392,0.0,0.0,18.40456233294848
0,250,1411.1298617376756,861.1495357193202,0.0,0.0,18.95678574988288
0,251,1399.0624707050697,972.8638115357229,0.0,0.0,19.72337002553797
0,252,1390.0554414001929,1067.9695379704076,0.0,0.0,17.52668260034068
0,253,179.65283989481668,1120.5340848271123,0.0,0.0,18.23890866761728
0,254,448.6798018444706,511.8830816511909,0.0,0.0,16.07021511333757
0,255,186.4977570862111,1611.681395952574,0.0,0.0,17.71725033366868
0,256,260.19054205628913,232.46883932674905,0.0,0.0,19.94204722162437
0,257,1208.6122537724414,312.2272006086605,0.0,0.0,17.537687729414284
0,258,587.9848678142046,508.3558882276608,0.0,0.0,19.122396187012374
0,259,206.07530145410476,947.5329042789685,0.0,0.0,17.76687425468237
0,260,1105.6202339433826,863.7330005438721,0.0,0.0,18.36045391489677
0,261,1188.8264328849318,331.5167131849523,0.0,0.0,18.04127678313557
0,262,1548.105244666761,1782.684838863562,0.0,0.0,18.82955795973517
0,263,862.1062560770176,1242.210173925373,0.0,0.0,14.43979174151997
0,264,976.6238511755279,380.0890868951991,0.0,0.0,15.95969809161317
0,265,727.3858108110494,1036.2066180891268,0.0,0.0,18.81738245533237
0,266,381.58802740313445,1204.1936384557641,0.0,0.0,18.56467904804308
0,267,144.43123316409105,1455.4525810072541,0.0,0.0,16.04044386329588
0,268,449.7734326038899,779.0663520805996,0.0,0.0,18.44153974688597
0,269,1601.573506571604,1732.6444386357691,0.0,0.0,17.77858066637237
0,270,932.5559417683916,606.6706966151849,0.0,0.0,18.38324518295248
0,271,1563.258398679494,480.9973070946479,0.0,0.0,18.95799776584717
0,272,1541.6850219039627,927.410302337249,0.0,0.0,15.49862852122368
0,273,1677.189134671867,478.4429406451511,0.0,0.0,17.28742133086317
0,274,813.3789095024924,1241.0784756146854,0.0,0.0,17.22241396886117
0,275,1789.0888715207122,254.37044289381913,0.0,0.0,18.14275039749328
0,276,354.6742310501869,1821.5573172126994,0.0,0.0,18.93662557648308
0,277,989.9053190400493,348.3793294484341,0.0,0.0,18.36528631265488
0,278,973.4868214425961,860.6582787854647,0.0,0.0,18.51727500275508
0,279,208.50501361407532,1018.1245171501193,0.0,0.0,18.628754457117573
0,280,542.1631974307643,1451.6802774080463,0.0,0.0,14.978670868495572
0,281,243.8169022036784,693.9114028128863,0.0,0.0,17.66888112521037
0,282,805.9754033916963,216.75955996214952,0.0,0.0,18.84868824019408
0,283,364.1564895774778,828.0166238089354,0.0,0.0,18.409788416443973
0,284,610.2073399244354,564.9425640031136,0.0,0.0,19.108580381619568
0,285,1011.5203204960272,1111.2130633387474,0.0,0.0,18.617920240138883
0,286,930.1055920118234,1187.4397842335386,0.0,0.0,18.66754921853008
0,287,1320.2406194771233,1676.7215941662469,0.0,0.0,18.90868029968788
0,288,369.74973194518975,1383.5559466906616,0.0,0.0,18.16922799848628
0,289,1440.7254310840153,1656.9591634836677,0.0,0.0,19.53264734736848
0,290,779.7755956347439,1319.346946699331,0.0,0.0,17.38323251044277
0,291,979.5013594862355,1558.5279796197824,0.0,0.0,18.77210240847397
0,292,343.98828787454295,1359.2199183632379,0.0,0.0,19.057460983701283
0,293,648.9813218151739,944.4345196097881,0.0,0.0,18.47531727437588
0,294,1186.427977815876,356.2931173838515,0.0,0.0,18.41536387981317
0,295,489.93669480662106,1135.5507840198857,0.0,0.0,17.35586121836608
0,296,1363.9898650996934,1789.1489695424102,0.0,0.0,18.517724875108684
0,297,516.568975299505,1779.2562312450336,0.0,0.0,18.15131239821237
0,298,881.4141957150031,1770.0420584526905,0.0,0.0,17.583255513046772
0,299,909.6694043624534,1678.6897697754853,0.0,0.0,19.45605727064528
0,300,259.9505516975812,1807.6061608821524,0.0,0.0,15.60121394459508
0,301,207.1065039095696,1603.9851103714873,0.0,0.0,17.74084075461328
0,302,1223.1082701456253,581.5233332003286,0.0,0.0,18.43571828133968
0,303,1705.4605678550784,1264.3529895397212,0.0,0.0,16.62489689384437
0,304,615.7911705915207,1431.7751690688565,0.0,0.0,19.12811731990077
0,305,1341.0497890173046,582.3345020757603,0.0,0.0,17.704167372639972
0,306,1033.1378572587655,1056.8795520945391,0.0,0.0,16.97365934645968
0,307,1654.9345358207845,1049.6396519671907,0.0,0.0,19.21499627901357
0,308,566.948179594356,172.77138965150448,0.0,0.0,15.378306507361172
0,309,253.8326159537762,1501.6211986085614,0.0,0.0,18.982173204689573
0,310,1594.1043150465953,199.9452734948144,0.0,0.0,16.93401279517317
0,311,497.1098161712787,1392.7076305306573,0.0,0.0,18.72223651442128
0,312,1082.8788137939307,558.5120859311542,0.0,0.0,17.980013282676683
0,313,212.83143550043826,1635.1209452097692,0.0,0.0,18.40334351460948
0,314,682.1090397104775,812.5933540224838,0.0,0.0,17.97209330853748
0,315,1534.851059223802,344.39975603066,0.0,0.0,16.48042759558868
0,316,357.83541500087586,1174.5429923374602,0.0,0.0,19.29544597569088
0,317,613.551141171323,178.67811976004327,0.0,0.0,18.69923618661797
0,318,582.0349452505286,492.1937077483151,0.0,0.0,18.11300890319317
0,319,1174.6447834769942,1186.6057950562274,0.0,0.0,17.827125422181574
0,320,967.7059633511728,281.6564618271349,0.0,0.0,19.18120792723668
0,321,691.9175480571726,1453.2593539402496,0.0,0.0,18.37201079624768
0,322,310.2918138055509,430.0553851198889,0.0,0.0,17.577978553243174
0,323,284.9353215866744,995.7011309170302,0.0,0.0,18.498403521607973
0,324,1278.615458122294,1452.4785802225958,0.0,0.0,19.34626809018388
0,325,467.59640705309664,500.5170754939706,0.0,0.0,17.64211881512788
0,326,808.0181399458103,648.1748367395085,0.0,0.0,18.264654195527683
0,327,596.7303349918473,848.9219119607204,0.0,0.0,17.560651674580484
0,328,326.3077615795539,1449.7953642352725,0.0,0.0,19.13281523802448
0,329,773.3308814135048,531.018456632663,0.0,0.0,13.91433769120628
0,330,1627.8608917761483,879.1843975136985,0.0,0.0,17.47961958748877
0,331,1240.9212220578945,1090.862713012035,0.0,0.0,18.81907364964048
0,332,1679.787136664986,1351.2456704129643,0.0,0.0,18.21493894953997
0,333,290.0670608307753,227.86220584876128,0.0,0.0,18.45891099889797
0,334,604.2707932984067,373.9056010823617,0.0,0.0,17.168308443882772
0,335,1451.6121143562666,1087.8699635496507,0.0,0.0,18.453227290283568
0,336,1362.137815513487,825.9583476476178,0.0,0.0,18.30751798695488
0,337,656.484482748718,436.54071290652405,0.0,0.0,18.44865141843008
0,338,1339.1394226599557,1387.5978297084766,0.0,0.0,16.365020241845173
0,339,1420.774327551652,195.5176123931618,0.0,0.0,19.21561882553088
0,340,734.3991818595256,902.5890070747043,0.0,0.0,18.726733023879568
0,341,273.213024269657,1055.272938965914,0.0,0.0,17.61072870695557
0,342,907.2483776625027,1391.5264380284543,0.0,0.0,19.31995170202368
0,343,228.88643803341904,1042.8518242578625,0.0,0.0,16.618671114761483
0,344,739.3171548495434,1301.7896537038562,0.0,0.0,18.106892824750084
0,345,1737.5111408101418,649.5664831430545,0.0,0.0,18.351522216057568
0,346,1299.5482567745848,1801.548007567982,0.0,0.0,19.13442821589968
0,347,1361.7859328901625,1736.0859941863268,0.0,0.0,17.64004268383568
0,348,180.3028161598255,633.6567018446603,0.0,0.0,18.56467904804308
0,349,1379.3661461616525,988.5691799884588,0.0,0.0,18.86352534345357
0,350,1548.0553752810083,1718.3334412997,0.0,0.0,19.42167591859597
0,351,1130.9844790698373,822.9459113770272,0.0,0.0,18.57260233413117
0,352,274.49570398199535,467.54890047093704,0.0,0.0,18.49417034073237
0,353,1248.3296531675292,452.4481230075561,0.0,0.0,17.90976507710228
0,354,1114.162192990077,315.63148682616327,0.0,0.0,15.628593530767883
0,355,923.1349703302734,1115.1079931803847,0.0,0.0,19.681835007626884
0,356,261.70420343599494,1727.4618626568213,0.0,0.0,18.39248955177037
0,357,440.4498462866128,800.9442503906419,0.0,0.0,19.32692744253837
0,358,1678.434663786385,1492.826268781625,0.0,0.0,14.25921179637908
0,359,140.57220710209356,1674.7923054296343,0.0,0.0,19.01121568918397
0,360,705.4760215034048,1364.2019054167736,0.0,0.0,18.76390333836148
0,361,1480.183680261934,1046.1423270449786,0.0,0.0,17.056531927305482
0,362,1335.5595780986355,423.72180228282934,0.0,0.0,17.97421492523637
0,363,1406.6638176921147,819.6992725060958,0.0,0.0,18.69314424727028
0,364,1185.4970342134088,481.8508006721969,0.0,0.0,19.26074360228477
0,365,1750.881159952111,625.016907359356,0.0,0.0,14.512284364088371
0,366,147.11731754157267,612.9639607348869,0.0,0.0,19.09613291516948
0,367,1044.5700226671531,1011.2075636376671,0.0,0.0,16.46657623584468
0,368,1608.976001263603,1636.9541786781447,0.0,0.0,16.661467323739572
0,369,445.17216627133155,1498.8716276876307,0.0,0.0,18.054852161420683
0,370,1440.3061722211573,1554.0199222350202,0.0,0.0,18.37523078289588
0,371,801.1701572407936,618.2675036056294,0.0,0.0,19.04175168655508
0,372,1401.7621280164244,285.4755219372187,0.0,0.0,16.03224800132468
0,373,1230.5857688501942,1526.3806399075606,0.0,0.0,17.99272831266548
0,374,227.6961264767366,403.64969901506106,0.0,0.0,17.960992152249478
0,375,1471.2497611646702,1346.7345339016674,0.0,0.0,14.82706942650228
0,376,749.9347975732059,1502.4201023025003,0.0,0.0,16.74333800511677
0,377,974.5425555891417,1541.6735630593143,0.0,0.0,18.57260233413117
0,378,1741.5649671196286,854.9207507008934,0.0,0.0,19.21695738496628
0,379,626.2768003597082,558.8713113904623,0.0,0.0,16.33430528671488
