9.247199018962289421e-03 8.928444403346740346e-03 5.938187750259463216e-03
8.556984020943294092e-03 7.827709884208814209e-03 5.203056883897377340e-03
1.040176293792581877e-02 8.672558021242643411e-03 6.159658833345873358e-03
8.586385829165084013e-03 8.237225072802729919e-03 5.814049562580175107e-03
9.043431223761833060e-03 8.706007908947504051e-03 6.096052240476148784e-03
9.137536193615168958e-03 8.573209088790334498e-03 5.583320037310982552e-03
9.275666216486162449e-03 9.137668547762779411e-03 5.722709054994735631e-03
9.280476018979137015e-03 8.654209305556841494e-03 5.754270330597919397e-03
8.588359230402419636e-03 8.464837163961605807e-03 5.534903513633190539e-03
9.537865032520334921e-03 8.912418809893426705e-03 5.998562971359857818e-03
8.470101931854457158e-03 8.451768066332347729e-03 5.541653655076783300e-03
