8.986791282868921912e-03 7.226283740527387686e-03 4.933894063756035474e-03
7.771583925873190926e-03 7.503138602155228799e-03 4.795696758264007473e-03
7.829849309858029696e-03 6.750663275737799410e-03 4.986655478367143200e-03
7.906170049757741888e-03 7.264130056969055060e-03 4.827340652927726052e-03
6.906714868118690211e-03 7.281229212017732537e-03 4.567454368410037158e-03
8.209226475071475237e-03 8.141301743841177982e-03 5.055860650349069431e-03
8.019334117179536398e-03 8.065459126656657901e-03 4.894802684547605413e-03
7.825693151052033614e-03 7.157699672427918908e-03 5.017560192337099274e-03
8.639252916120027104e-03 6.705397374767634554e-03 5.120838032920286241e-03
7.651932496996177030e-03 8.078032759868129103e-03 4.946996421535270611e-03
7.504933393647897355e-03 7.818107054368601122e-03 4.691651695486375763e-03
