2.251415391381423464e-02 2.201284238806384963e-02
2.389572206469113905e-02 2.164430582058806535e-02
2.251857195068233952e-02 2.259343029578527243e-02
2.492646356415920833e-02 2.152107887534964945e-02
2.132763511980350149e-02 2.234216229540306187e-02
2.125036040690100186e-02 2.284692354260959776e-02
2.409898765093812512e-02 2.166445281739524248e-02
2.259866868608015333e-02 2.315599366659949754e-02
2.266777538142448339e-02 2.250545870692508693e-02
2.315363719615221028e-02 2.318317265579061467e-02
2.316916812915344182e-02 2.211488860585308566e-02
