5.494607322622792507e-03 5.496416712228739156e-03
5.445912284132161177e-03 5.568752103718570788e-03
5.799756461292561102e-03 5.626122258396005875e-03
5.517615366674115569e-03 5.526059540539206109e-03
5.726179662124075698e-03 5.836639077655589661e-03
5.714683823389234314e-03 5.206987674399833448e-03
5.892084857012202213e-03 5.366653002305685032e-03
5.647752244471810658e-03 5.282971904774101148e-03
5.785032762974547972e-03 5.257114691742803894e-03
5.820641237407752841e-03 5.584507383872000866e-03
5.495429102838001595e-03 5.551274265441935064e-03
