4.993533978730074763e-02 4.988146775235479530e-02
5.206575392751083831e-02 5.192760084407771481e-02
5.101593970451900190e-02 5.262505130815450100e-02
4.888886792869226450e-02 5.264715769133312268e-02
4.902454644923208427e-02 5.063673946580052321e-02
5.283661020950743831e-02 5.104924663997265077e-02
5.025666300700995515e-02 4.646132207754492122e-02
4.880551419789948969e-02 5.043945941197348903e-02
5.014818981581489754e-02 5.155121055612849057e-02
5.493907608643616713e-02 5.061734261625741582e-02
4.785447198934594804e-02 4.847427047789264892e-02
