3.433249151924504944e-02 3.479374660128895652e-02
3.402750772239090948e-02 3.557437527745518219e-02
3.349686708800536650e-02 3.467138109465434798e-02
3.429259915584059043e-02 3.317802306106228116e-02
3.393693995379415407e-02 3.629080294319550481e-02
3.285826372030081766e-02 3.473285677753600031e-02
3.432959152553710647e-02 3.363426886038228120e-02
3.391236685864471023e-02 3.324201361883727390e-02
3.478139114595029530e-02 3.364921587026958871e-02
3.528010230067635256e-02 3.379799267322918660e-02
3.485413928525348676e-02 3.328319538084598822e-02
