1.085307013432847481e-02 1.062430051380389325e-02
1.067652657802056586e-02 1.052758740733261179e-02
9.827722345702638931e-03 1.075586728359416086e-02
1.039208019628492900e-02 1.082606821423267272e-02
1.135688861076728819e-02 1.048918725582194227e-02
1.104714853098704916e-02 1.133689709567991047e-02
9.920690805869403564e-03 1.041965839898880211e-02
1.144010195614152299e-02 1.081354106551356102e-02
1.097266651326007751e-02 1.129628624907994851e-02
1.074920044811596316e-02 1.154133292750897724e-02
1.116599378903183892e-02 1.076628224434472009e-02
