1.200000000000000000e+01 1.076382635531906821e-02 1.605631831831722586e-04 1.085427351417283560e-02 1.128966544912948713e-04
1.250000000000000000e+01 1.337133354044030970e-02 1.407922082611085435e-04 1.355177890247276189e-02 1.484953959556492976e-04
1.300000000000000000e+01 1.728582489370438999e-02 1.654790269210024069e-04 1.775645781588057123e-02 2.253552060596519530e-04
1.350000000000000000e+01 2.331574738733174432e-02 2.915708971148033447e-04 2.412442480895170271e-02 2.268602938179721019e-04
1.400000000000000000e+01 3.419111457051262487e-02 2.011541266466091804e-04 3.425889746897787386e-02 3.114279148911310328e-04
1.450000000000000000e+01 5.052463391847897278e-02 6.253790309391826568e-04 5.057371534922638912e-02 5.505726699793261816e-04
