2.473450073261178675e-02 2.378604892734318896e-02
2.409193141881258229e-02 2.494985262184081995e-02
2.563607181904096685e-02 2.417671493420092341e-02
2.486581085641521513e-02 2.533176218534875096e-02
2.607454968310901969e-02 2.374018911707644064e-02
2.629758061304332539e-02 2.536286147379978803e-02
2.499145130634630729e-02 2.567190816896874200e-02
2.437581220487821179e-02 2.538543564678295839e-02
2.456030964493576343e-02 2.453749812038374944e-02
2.560847108887962312e-02 2.472061495407182688e-02
2.422165655436085349e-02 2.621495235852388389e-02
