1.240134388832324699e-02 1.289248890752917910e-02 8.547701573061476307e-03
1.268096592354811189e-02 1.245798985741923721e-02 8.023372249997266781e-03
1.263816393629630698e-02 1.180375117169547503e-02 7.940815579559811974e-03
1.275345957705180562e-02 1.263851482359729106e-02 8.383598927797530562e-03
1.173359415411486147e-02 1.193706597466291132e-02 7.740979922319208249e-03
1.166039192580613053e-02 1.177938961353817808e-02 7.388200913965739178e-03
1.237876305241818187e-02 1.367216559805934165e-02 8.186208119659197854e-03
1.291629643494120877e-02 1.283734561520768341e-02 8.383372520086293522e-03
1.217961100227592415e-02 1.284633507367378448e-02 8.392450767150689411e-03
1.233568110353121597e-02 1.319581455111460029e-02 8.347353677075133871e-03
1.210030378257040060e-02 1.238843066967905936e-02 8.125438486059495188e-03
