8.365069794384821095e-03 8.000761900955079969e-03
7.141932475075420117e-03 7.468945933395317038e-03
8.356020001284008084e-03 7.121693999605847869e-03
7.888591245955121206e-03 6.935581534089176221e-03
7.867677389838250226e-03 7.379462485160647595e-03
7.461756768556195192e-03 7.057472995375713674e-03
7.365271101053743989e-03 7.221239529044935421e-03
7.168454363612152859e-03 7.448849567887876055e-03
7.012866280725153605e-03 6.586629330016926208e-03
6.835289670108840414e-03 7.144712938985794612e-03
7.333348824360755823e-03 6.825816403404233804e-03
