xan,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2470 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.2230 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1980 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1730 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1480 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.1240 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0990 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0740 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0490 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,-0.0250 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0250 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0490 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0740 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.0990 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1240 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1480 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1730 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.1980 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2230 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 ,0.2470 
yan,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 ,0.2470 ,0.2230 ,0.1980 ,0.1730 ,0.1480 ,0.1240 ,0.0990 ,0.0740 ,0.0490 ,0.0250 ,0.0000 ,-0.0250 ,-0.0490 ,-0.0740 ,-0.0990 ,-0.1240 ,-0.1480 ,-0.1730 ,-0.1980 ,-0.2230 ,-0.2470 
1,0.0786 ,0.0620 ,0.0490 ,0.0394 ,0.0335 ,0.0310 ,0.0321 ,0.0368 ,0.0450 ,0.0567 ,0.0720 ,0.0567 ,0.0450 ,0.0368 ,0.0321 ,0.0310 ,0.0335 ,0.0394 ,0.0490 ,0.0620 ,0.0786 ,0.0620 ,0.0454 ,0.0324 ,0.0228 ,0.0169 ,0.0144 ,0.0155 ,0.0202 ,0.0284 ,0.0401 ,0.0554 ,0.0401 ,0.0284 ,0.0202 ,0.0155 ,0.0144 ,0.0169 ,0.0228 ,0.0324 ,0.0454 ,0.0620 ,0.0490 ,0.0324 ,0.0193 ,0.0098 ,0.0038 ,0.0014 ,0.0025 ,0.0071 ,0.0153 ,0.0270 ,0.0423 ,0.0270 ,0.0153 ,0.0071 ,0.0025 ,0.0014 ,0.0038 ,0.0098 ,0.0193 ,0.0324 ,0.0490 ,0.0394 ,0.0228 ,0.0098 ,0.0002 ,-0.0057 ,-0.0082 ,-0.0071 ,-0.0024 ,0.0058 ,0.0175 ,0.0328 ,0.0175 ,0.0058 ,-0.0024 ,-0.0071 ,-0.0082 ,-0.0057 ,0.0002 ,0.0098 ,0.0228 ,0.0394 ,0.0335 ,0.0169 ,0.0038 ,-0.0057 ,-0.0117 ,-0.0142 ,-0.0130 ,-0.0084 ,-0.0002 ,0.0115 ,0.0268 ,0.0115 ,-0.0002 ,-0.0084 ,-0.0130 ,-0.0142 ,-0.0117 ,-0.0057 ,0.0038 ,0.0169 ,0.0335 ,0.0310 ,0.0144 ,0.0014 ,-0.0082 ,-0.0142 ,-0.0166 ,-0.0155 ,-0.0108 ,-0.0027 ,0.0091 ,0.0243 ,0.0091 ,-0.0027 ,-0.0108 ,-0.0155 ,-0.0166 ,-0.0142 ,-0.0082 ,0.0014 ,0.0144 ,0.0310 ,0.0321 ,0.0155 ,0.0025 ,-0.0071 ,-0.0130 ,-0.0155 ,-0.0144 ,-0.0097 ,-0.0016 ,0.0102 ,0.0254 ,0.0102 ,-0.0016 ,-0.0097 ,-0.0144 ,-0.0155 ,-0.0130 ,-0.0071 ,0.0025 ,0.0155 ,0.0321 ,0.0368 ,0.0202 ,0.0071 ,-0.0024 ,-0.0084 ,-0.0108 ,-0.0097 ,-0.0051 ,0.0031 ,0.0148 ,0.0301 ,0.0148 ,0.0031 ,-0.0051 ,-0.0097 ,-0.0108 ,-0.0084 ,-0.0024 ,0.0071 ,0.0202 ,0.0368 ,0.0450 ,0.0284 ,0.0153 ,0.0058 ,-0.0002 ,-0.0027 ,-0.0016 ,0.0031 ,0.0113 ,0.0230 ,0.0383 ,0.0230 ,0.0113 ,0.0031 ,-0.0016 ,-0.0027 ,-0.0002 ,0.0058 ,0.0153 ,0.0284 ,0.0450 ,0.0567 ,0.0401 ,0.0270 ,0.0175 ,0.0115 ,0.0091 ,0.0102 ,0.0148 ,0.0230 ,0.0347 ,0.0500 ,0.0347 ,0.0230 ,0.0148 ,0.0102 ,0.0091 ,0.0115 ,0.0175 ,0.0270 ,0.0401 ,0.0567 ,0.0720 ,0.0554 ,0.0423 ,0.0328 ,0.0268 ,0.0243 ,0.0254 ,0.0301 ,0.0383 ,0.0500 ,0.0653 ,0.0500 ,0.0383 ,0.0301 ,0.0254 ,0.0243 ,0.0268 ,0.0328 ,0.0423 ,0.0554 ,0.0720 ,0.0567 ,0.0401 ,0.0270 ,0.0175 ,0.0115 ,0.0091 ,0.0102 ,0.0148 ,0.0230 ,0.0347 ,0.0500 ,0.0347 ,0.0230 ,0.0148 ,0.0102 ,0.0091 ,0.0115 ,0.0175 ,0.0270 ,0.0401 ,0.0567 ,0.0450 ,0.0284 ,0.0153 ,0.0058 ,-0.0002 ,-0.0027 ,-0.0016 ,0.0031 ,0.0113 ,0.0230 ,0.0383 ,0.0230 ,0.0113 ,0.0031 ,-0.0016 ,-0.0027 ,-0.0002 ,0.0058 ,0.0153 ,0.0284 ,0.0450 ,0.0368 ,0.0202 ,0.0071 ,-0.0024 ,-0.0084 ,-0.0108 ,-0.0097 ,-0.0051 ,0.0031 ,0.0148 ,0.0301 ,0.0148 ,0.0031 ,-0.0051 ,-0.0097 ,-0.0108 ,-0.0084 ,-0.0024 ,0.0071 ,0.0202 ,0.0368 ,0.0321 ,0.0155 ,0.0025 ,-0.0071 ,-0.0130 ,-0.0155 ,-0.0144 ,-0.0097 ,-0.0016 ,0.0102 ,0.0254 ,0.0102 ,-0.0016 ,-0.0097 ,-0.0144 ,-0.0155 ,-0.0130 ,-0.0071 ,0.0025 ,0.0155 ,0.0321 ,0.0310 ,0.0144 ,0.0014 ,-0.0082 ,-0.0142 ,-0.0166 ,-0.0155 ,-0.0108 ,-0.0027 ,0.0091 ,0.0243 ,0.0091 ,-0.0027 ,-0.0108 ,-0.0155 ,-0.0166 ,-0.0142 ,-0.0082 ,0.0014 ,0.0144 ,0.0310 ,0.0335 ,0.0169 ,0.0038 ,-0.0057 ,-0.0117 ,-0.0142 ,-0.0130 ,-0.0084 ,-0.0002 ,0.0115 ,0.0268 ,0.0115 ,-0.0002 ,-0.0084 ,-0.0130 ,-0.0142 ,-0.0117 ,-0.0057 ,0.0038 ,0.0169 ,0.0335 ,0.0394 ,0.0228 ,0.0098 ,0.0002 ,-0.0057 ,-0.0082 ,-0.0071 ,-0.0024 ,0.0058 ,0.0175 ,0.0328 ,0.0175 ,0.0058 ,-0.0024 ,-0.0071 ,-0.0082 ,-0.0057 ,0.0002 ,0.0098 ,0.0228 ,0.0394 ,0.0490 ,0.0324 ,0.0193 ,0.0098 ,0.0038 ,0.0014 ,0.0025 ,0.0071 ,0.0153 ,0.0270 ,0.0423 ,0.0270 ,0.0153 ,0.0071 ,0.0025 ,0.0014 ,0.0038 ,0.0098 ,0.0193 ,0.0324 ,0.0490 ,0.0620 ,0.0454 ,0.0324 ,0.0228 ,0.0169 ,0.0144 ,0.0155 ,0.0202 ,0.0284 ,0.0401 ,0.0554 ,0.0401 ,0.0284 ,0.0202 ,0.0155 ,0.0144 ,0.0169 ,0.0228 ,0.0324 ,0.0454 ,0.0620 ,0.0786 ,0.0620 ,0.0490 ,0.0394 ,0.0335 ,0.0310 ,0.0321 ,0.0368 ,0.0450 ,0.0567 ,0.0720 ,0.0567 ,0.0450 ,0.0368 ,0.0321 ,0.0310 ,0.0335 ,0.0394 ,0.0490 ,0.0620 ,0.0786 
2,0.0285 ,0.0285 ,0.0284 ,0.0284 ,0.0284 ,0.0283 ,0.0283 ,0.0283 ,0.0282 ,0.0282 ,0.0281 ,0.0282 ,0.0282 ,0.0283 ,0.0283 ,0.0283 ,0.0284 ,0.0284 ,0.0284 ,0.0285 ,0.0285 ,0.0256 ,0.0256 ,0.0256 ,0.0255 ,0.0255 ,0.0255 ,0.0254 ,0.0254 ,0.0254 ,0.0253 ,0.0253 ,0.0253 ,0.0254 ,0.0254 ,0.0254 ,0.0255 ,0.0255 ,0.0255 ,0.0256 ,0.0256 ,0.0256 ,0.0227 ,0.0227 ,0.0227 ,0.0227 ,0.0226 ,0.0226 ,0.0226 ,0.0226 ,0.0225 ,0.0225 ,0.0225 ,0.0225 ,0.0225 ,0.0226 ,0.0226 ,0.0226 ,0.0226 ,0.0227 ,0.0227 ,0.0227 ,0.0227 ,0.0199 ,0.0199 ,0.0198 ,0.0198 ,0.0198 ,0.0198 ,0.0197 ,0.0197 ,0.0197 ,0.0197 ,0.0196 ,0.0197 ,0.0197 ,0.0197 ,0.0197 ,0.0198 ,0.0198 ,0.0198 ,0.0198 ,0.0199 ,0.0199 ,0.0170 ,0.0170 ,0.0170 ,0.0170 ,0.0170 ,0.0169 ,0.0169 ,0.0169 ,0.0169 ,0.0168 ,0.0168 ,0.0168 ,0.0169 ,0.0169 ,0.0169 ,0.0169 ,0.0170 ,0.0170 ,0.0170 ,0.0170 ,0.0170 ,0.0142 ,0.0142 ,0.0141 ,0.0141 ,0.0141 ,0.0141 ,0.0141 ,0.0141 ,0.0140 ,0.0140 ,0.0140 ,0.0140 ,0.0140 ,0.0141 ,0.0141 ,0.0141 ,0.0141 ,0.0141 ,0.0141 ,0.0142 ,0.0142 ,0.0113 ,0.0113 ,0.0113 ,0.0113 ,0.0113 ,0.0113 ,0.0112 ,0.0112 ,0.0112 ,0.0112 ,0.0112 ,0.0112 ,0.0112 ,0.0112 ,0.0112 ,0.0113 ,0.0113 ,0.0113 ,0.0113 ,0.0113 ,0.0113 ,0.0085 ,0.0085 ,0.0085 ,0.0085 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0084 ,0.0085 ,0.0085 ,0.0085 ,0.0085 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0056 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0028 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0028 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0056 ,-0.0085 ,-0.0085 ,-0.0085 ,-0.0085 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0084 ,-0.0085 ,-0.0085 ,-0.0085 ,-0.0085 ,-0.0113 ,-0.0113 ,-0.0113 ,-0.0113 ,-0.0113 ,-0.0113 ,-0.0112 ,-0.0112 ,-0.0112 ,-0.0112 ,-0.0112 ,-0.0112 ,-0.0112 ,-0.0112 ,-0.0112 ,-0.0113 ,-0.0113 ,-0.0113 ,-0.0113 ,-0.0113 ,-0.0113 ,-0.0142 ,-0.0142 ,-0.0141 ,-0.0141 ,-0.0141 ,-0.0141 ,-0.0141 ,-0.0141 ,-0.0140 ,-0.0140 ,-0.0140 ,-0.0140 ,-0.0140 ,-0.0141 ,-0.0141 ,-0.0141 ,-0.0141 ,-0.0141 ,-0.0141 ,-0.0142 ,-0.0142 ,-0.0170 ,-0.0170 ,-0.0170 ,-0.0170 ,-0.0170 ,-0.0169 ,-0.0169 ,-0.0169 ,-0.0169 ,-0.0168 ,-0.0168 ,-0.0168 ,-0.0169 ,-0.0169 ,-0.0169 ,-0.0169 ,-0.0170 ,-0.0170 ,-0.0170 ,-0.0170 ,-0.0170 ,-0.0199 ,-0.0199 ,-0.0198 ,-0.0198 ,-0.0198 ,-0.0198 ,-0.0197 ,-0.0197 ,-0.0197 ,-0.0197 ,-0.0196 ,-0.0197 ,-0.0197 ,-0.0197 ,-0.0197 ,-0.0198 ,-0.0198 ,-0.0198 ,-0.0198 ,-0.0199 ,-0.0199 ,-0.0227 ,-0.0227 ,-0.0227 ,-0.0227 ,-0.0226 ,-0.0226 ,-0.0226 ,-0.0226 ,-0.0225 ,-0.0225 ,-0.0225 ,-0.0225 ,-0.0225 ,-0.0226 ,-0.0226 ,-0.0226 ,-0.0226 ,-0.0227 ,-0.0227 ,-0.0227 ,-0.0227 ,-0.0256 ,-0.0256 ,-0.0256 ,-0.0255 ,-0.0255 ,-0.0255 ,-0.0254 ,-0.0254 ,-0.0254 ,-0.0253 ,-0.0253 ,-0.0253 ,-0.0254 ,-0.0254 ,-0.0254 ,-0.0255 ,-0.0255 ,-0.0255 ,-0.0256 ,-0.0256 ,-0.0256 ,-0.0285 ,-0.0285 ,-0.0284 ,-0.0284 ,-0.0284 ,-0.0283 ,-0.0283 ,-0.0283 ,-0.0282 ,-0.0282 ,-0.0281 ,-0.0282 ,-0.0282 ,-0.0283 ,-0.0283 ,-0.0283 ,-0.0284 ,-0.0284 ,-0.0284 ,-0.0285 ,-0.0285 
