6.453881349432502752e-03 6.245819842264349955e-03
6.356729500943060669e-03 5.922075641549611781e-03
5.913738966467465066e-03 6.433187209627023138e-03
6.689986947107195818e-03 6.446857927641955720e-03
6.492931781160449223e-03 5.978709360067651496e-03
6.371755112683796102e-03 6.557457279527566067e-03
5.956719758601005006e-03 6.103076409151393135e-03
5.939591661945375391e-03 6.406503206599791986e-03
6.129887000175413166e-03 6.058114684969903574e-03
6.396065102357790903e-03 5.886027402261954054e-03
6.149133111712373062e-03 6.429724327838637690e-03
