1.490430345164977209e-02 1.617525673653207388e-02
1.653674741378761623e-02 1.571151979412126545e-02
1.514412312547149322e-02 1.607317298778058665e-02
1.509904063494535084e-02 1.513348401041382692e-02
1.593753331856727004e-02 1.572593143817207009e-02
1.646803907562279304e-02 1.466568018713136981e-02
1.511603210201937011e-02 1.596789383451611283e-02
1.551840326879895884e-02 1.485198444756654669e-02
1.530828792722437916e-02 1.470427403534256203e-02
1.547119846060071753e-02 1.502020785796263219e-02
1.461885667011786696e-02 1.560368273070895928e-02
