8.994756298853963730e-03 9.052584886263906686e-03
9.234791447859999960e-03 9.390558582969912166e-03
9.460244087481818262e-03 9.360033246740491128e-03
8.706487722090063691e-03 9.670094498151860646e-03
8.829185971864874846e-03 1.039116017412955104e-02
8.886207040160465365e-03 9.220146223116613970e-03
9.431915676313157304e-03 9.088772154121715560e-03
9.577371906974651086e-03 9.068678179279079585e-03
9.148065787922607731e-03 9.696635911077371855e-03
8.564691312178813326e-03 9.294296572712575782e-03
9.577927809368684889e-03 8.971540434985589285e-03
