6.666145193292584252e-03 6.525624379108334837e-03
7.243407167786750957e-03 7.280507311233344082e-03
6.508617401229987130e-03 6.821034234473435584e-03
6.695467244042974282e-03 6.935494704780916300e-03
7.224929131713807989e-03 7.149825855517322193e-03
7.109622000829944957e-03 6.621865865509164555e-03
6.765910697025282090e-03 6.989764547499232455e-03
6.789864445594886132e-03 6.868927838228929342e-03
6.719673420820256905e-03 7.360160761973288425e-03
6.953515088801232383e-03 6.797329385896551217e-03
6.448134755567466563e-03 6.618897312908638558e-03
