1.036407057329868757e-02 1.093899574856277424e-02 7.134126139736940951e-03
1.025217069394679902e-02 1.065709318865317931e-02 6.976932111793406922e-03
1.165147352046249501e-02 1.191965587173364829e-02 7.331282879582652103e-03
1.103221489445376652e-02 1.234609900607340667e-02 7.225434524838291080e-03
1.116674035477774676e-02 1.231342073323477178e-02 7.238603683202846431e-03
1.168375172415969665e-02 1.261823123368730620e-02 7.842015141879604342e-03
1.137089864663099609e-02 1.178401606781817948e-02 7.446316646729971359e-03
1.165965744474299105e-02 1.097971036409083924e-02 7.375490306873597884e-03
1.159444088188451953e-02 1.282688493057026514e-02 7.634456198557435652e-03
1.238743289879563544e-02 1.237631634709344432e-02 7.989317838803616095e-03
1.221128799958516413e-02 1.147706170918759601e-02 7.711507687123897968e-03
