8.269307846548633323e-03 8.587140506567754808e-03
8.274085064257761038e-03 8.207922965350044134e-03
8.649524883404867068e-03 8.620629814396003204e-03
8.505914089635508921e-03 8.508441545622283733e-03
8.519915418464349410e-03 8.772297087458547429e-03
8.559977692762621437e-03 8.751835860238012244e-03
8.801008449002686515e-03 8.279966420290413298e-03
8.161981903190503734e-03 8.138755382333631022e-03
8.702712880742776921e-03 8.408118963475649105e-03
8.749855057988977294e-03 9.041509322971550203e-03
8.834030271340422014e-03 8.636942605020854480e-03
