1.480684827530519450e-02 1.345640930360590855e-02
1.445444911981544345e-02 1.439468318119937335e-02
1.424507427143653464e-02 1.424619652112846593e-02
1.319330715064714020e-02 1.381982325846417038e-02
1.263020600223055921e-02 1.395909698721473947e-02
1.303323593201644558e-02 1.344756514232534929e-02
1.337575063938301057e-02 1.439992643495628145e-02
1.415930808712606223e-02 1.441382223760475159e-02
1.340660941086108462e-02 1.384111499373416078e-02
1.367367192275755448e-02 1.321795952095597068e-02
1.435636360645858693e-02 1.349124941123564826e-02
