5.808468608397161434e-03 5.796896840856231164e-03
5.835079636792586504e-03 5.595604177591861905e-03
5.851300883526103225e-03 5.249015391873617861e-03
5.693192214053311231e-03 5.605560971135010832e-03
5.737134896647997674e-03 5.577737382612702952e-03
5.494578135413976869e-03 5.514735255644853153e-03
6.271434137647812629e-03 5.581776683579221104e-03
5.822833892379574230e-03 5.705601523958662297e-03
6.011464718614319309e-03 5.895226388621110925e-03
5.611213348590736449e-03 5.346919103424990251e-03
5.926945255066892390e-03 5.619672232253370217e-03
