1.200000000000000000e+01 5.932964107444852267e-03 8.777526009740706464e-05 6.219598358335006426e-03 1.097096879899358846e-04
1.250000000000000000e+01 6.552073559094004004e-03 1.554777988024454974e-04 7.045831726683907288e-03 1.072686271637529550e-04
1.300000000000000000e+01 7.572393526128386697e-03 1.049104835432540045e-04 8.063081275595844477e-03 1.465009052815414178e-04
1.350000000000000000e+01 9.045151078879569082e-03 1.312476078390003502e-04 9.558291595562021584e-03 1.591159532329641986e-04
1.400000000000000000e+01 1.150498407233890678e-02 1.380432131728528977e-04 1.186422767407663108e-02 1.649413331919844655e-04
1.450000000000000000e+01 1.553172263049563614e-02 1.304392087742660660e-04 1.578021065715845203e-02 1.457684827596117502e-04
