2.102149420865620857e-02 2.183836472944118007e-02 1.452779370072026892e-02
2.200357961631740564e-02 1.981791289165620723e-02 1.457421187597971075e-02
2.096896878108959333e-02 2.016311965543203868e-02 1.391906308840920939e-02
2.166205696915020698e-02 2.084563669548581549e-02 1.371711035203676890e-02
2.041631876932648026e-02 2.039536948459582527e-02 1.361213301187576621e-02
2.084315786652140429e-02 2.010557635949890634e-02 1.376893563487294539e-02
1.863158002741040556e-02 2.013970512486184389e-02 1.256975675852424479e-02
1.923584086933023338e-02 2.000232689923509694e-02 1.291654322319815001e-02
2.036147962468586037e-02 2.113761626977257377e-02 1.321812939545804685e-02
2.009396905954493814e-02 2.180474012774574408e-02 1.370478300365365366e-02
1.975370491465716638e-02 2.085040498894375968e-02 1.294871615870623119e-02
