9.963370702559454228e-03 9.553083625933656009e-03
9.452144120988499598e-03 9.089171202562737473e-03
1.001499913236462806e-02 9.383827935393438888e-03
9.096143411186074015e-03 9.566697554747339086e-03
9.279301329399441967e-03 9.942027790573052318e-03
9.780376511960177724e-03 8.958585268019760711e-03
9.489382522285875338e-03 9.127066408613219300e-03
9.417444505560954721e-03 9.736081459076107586e-03
9.744683077684033329e-03 9.278840738866296275e-03
9.916237331165502628e-03 9.746021266996293675e-03
9.521713312370033711e-03 8.680030527132542514e-03
