1.591153929516703897e-02 1.619582682829482506e-02
1.661441436592025686e-02 1.660669345877013522e-02
1.650469322633555877e-02 1.594950176068218525e-02
1.499416545266669953e-02 1.595786821675963807e-02
1.614732040831047891e-02 1.612561076000639318e-02
1.688415621432103053e-02 1.602699683442229683e-02
1.673465894158816802e-02 1.656188770457359821e-02
1.567769272460909497e-02 1.522610921736479266e-02
1.576252583234397445e-02 1.651224860385629503e-02
1.651281948065438238e-02 1.654076971578220812e-02
1.704232371539174049e-02 1.566697436560419987e-02
