2.343151636576980973e-02 1.999066998359238720e-02
2.273514703592982231e-02 2.210336875257555220e-02
2.300842064315778909e-02 2.235040499366655956e-02
2.087378023517237613e-02 2.322771507034484054e-02
2.193261942155662336e-02 2.080303128705974711e-02
2.278267337908318479e-02 2.278446150366973677e-02
2.244466545445312350e-02 2.175669406316700638e-02
2.271784053338859327e-02 2.074225274882048400e-02
2.146388131196951682e-02 2.189502030696104454e-02
2.248853317150291062e-02 2.354099210459247721e-02
2.206557908997380454e-02 2.390832200046597716e-02
