2.569847830873235248e-02 2.490571569978346916e-02
2.550559506820425024e-02 2.607488920522889678e-02
2.559882182946968121e-02 2.537745591975174367e-02
2.716462795481557752e-02 2.700077935424348083e-02
2.675610490167194128e-02 2.577792200772214756e-02
2.643461473459684380e-02 2.514648720527183287e-02
2.766177864678217788e-02 2.529047429492097335e-02
2.568083328381034688e-02 2.518078165373820870e-02
2.628175005881241630e-02 2.572314966605242920e-02
2.538356597586761618e-02 2.800382788768126380e-02
2.613529017615206715e-02 2.663201265062089748e-02
