1.530146296122827411e-02 1.516570351826455020e-02 9.769503473587940259e-03
1.573303780916077491e-02 1.553596388956622089e-02 1.014688356865491026e-02
1.589624197181456478e-02 1.523490568663011559e-02 9.621863925015163022e-03
1.544941095982610771e-02 1.484808766452038603e-02 9.724263985647912598e-03
1.578822225161189211e-02 1.579099438688554013e-02 1.023487568939749834e-02
1.560084541539352027e-02 1.602177087493712043e-02 1.010942571710618694e-02
1.520993804331825620e-02 1.503324430207783960e-02 1.003670417841005628e-02
1.516940581223147691e-02 1.527793464659575953e-02 9.931834137158016343e-03
1.499165904339752435e-02 1.556132930985394507e-02 1.001447626024061163e-02
1.466145125833362428e-02 1.487314644922606288e-02 9.340828091957738971e-03
1.551023404637669884e-02 1.511414771167046006e-02 9.631975610576487892e-03
