1.200000000000000000e+01 4.969243735551296878e-03 7.497343799410969233e-05
1.250000000000000000e+01 6.338217919562291920e-03 5.456151197360974202e-05
1.300000000000000000e+01 7.587158746236165839e-03 5.656765892006673915e-05
1.350000000000000000e+01 9.909065730197159569e-03 1.045220826103977296e-04
1.400000000000000000e+01 1.394379481884818264e-02 1.878117505928702418e-04
1.450000000000000000e+01 1.931432844559893489e-02 1.188455349327465139e-04
