1.176265862311781478e-02 1.228117048880624125e-02 7.988323728902195844e-03
1.300224566243222794e-02 1.296978614940738801e-02 8.717357820081443956e-03
1.294992194146283096e-02 1.211350864993184992e-02 8.054862955306817465e-03
1.201024853429541635e-02 1.153385216442632394e-02 8.009903088131146986e-03
1.311716565886542583e-02 1.210087917552054963e-02 8.174107198625062479e-03
1.301166403651786430e-02 1.189745488288041116e-02 8.357625391725216971e-03
1.232228220878933689e-02 1.251973518146247584e-02 7.631083889574780468e-03
1.263704499304927481e-02 1.304556206943181459e-02 8.243275742939934828e-03
1.293469770425357407e-02 1.218951109142051015e-02 8.292797103607923645e-03
1.199005223811409025e-02 1.237616344253474401e-02 7.483574524348305876e-03
1.219531748381774867e-02 1.341078587339265479e-02 8.744523150299254519e-03
