1.611585999708345374e-02 1.517844379093360140e-02 1.024841378379803131e-02
1.667177162688541353e-02 1.751448520689100410e-02 1.072643272633912875e-02
1.572708499476774963e-02 1.672712668833889471e-02 1.067140588407761506e-02
1.725278017860445989e-02 1.566224260253213860e-02 1.047425628441406298e-02
1.672773769981385564e-02 1.831879895904554162e-02 1.087051457117407804e-02
1.656094780065507643e-02 1.596359835265788452e-02 1.061889102001510946e-02
1.606918220036848005e-02 1.532195752309754161e-02 1.050231312268777410e-02
1.758270391469830482e-02 1.631335359877045602e-02 1.067940398562938938e-02
1.588462012922546573e-02 1.625169505781899268e-02 1.030760961300177143e-02
1.652012245044700081e-02 1.592891197949234880e-02 1.079951513803786498e-02
1.681305407771566465e-02 1.536992563566129746e-02 1.055797469550221260e-02
